,continent,location,date,value,country_num,region,subregion,country_name,policy,name
877,Europe,United Kingdom,2023-04-11,16.865,5,Thundoril,North,Thundoril North,B,Thundoril North
878,Europe,United Kingdom,2023-04-18,11.861,5,Thundoril,North,Thundoril North,B,Thundoril North
879,Europe,United Kingdom,2023-04-25,8.532,5,Thundoril,North,Thundoril North,B,Thundoril North
880,Europe,United Kingdom,2023-05-02,6.194,5,Thundoril,North,Thundoril North,B,Thundoril North
881,Europe,United Kingdom,2023-05-09,4.643,5,Thundoril,North,Thundoril North,B,Thundoril North
882,Europe,United Kingdom,2023-05-16,3.479,5,Thundoril,North,Thundoril North,B,Thundoril North
883,Europe,United Kingdom,2023-05-23,2.747,5,Thundoril,North,Thundoril North,B,Thundoril North
884,Europe,United Kingdom,2023-05-30,2.224,5,Thundoril,North,Thundoril North,B,Thundoril North
885,Europe,United Kingdom,2023-06-06,1.811,5,Thundoril,North,Thundoril North,B,Thundoril North
886,Europe,United Kingdom,2023-06-13,1.513,5,Thundoril,North,Thundoril North,B,Thundoril North
887,Europe,United Kingdom,2023-06-20,1.405,5,Thundoril,North,Thundoril North,B,Thundoril North
888,Europe,United Kingdom,2023-06-27,1.424,5,Thundoril,North,Thundoril North,B,Thundoril North
889,Europe,United Kingdom,2023-07-04,1.56,5,Thundoril,North,Thundoril North,B,Thundoril North
890,Europe,United Kingdom,2023-07-11,1.921,5,Thundoril,North,Thundoril North,B,Thundoril North
891,Europe,United Kingdom,2023-07-18,2.44,5,Thundoril,North,Thundoril North,B,Thundoril North
892,Europe,United Kingdom,2023-07-25,3.352,5,Thundoril,North,Thundoril North,B,Thundoril North
893,Europe,United Kingdom,2023-08-01,4.38,5,Thundoril,North,Thundoril North,B,Thundoril North
894,Europe,United Kingdom,2023-08-08,5.546,5,Thundoril,North,Thundoril North,B,Thundoril North
895,Europe,United Kingdom,2023-08-15,6.64,5,Thundoril,North,Thundoril North,B,Thundoril North
896,Europe,United Kingdom,2023-08-22,7.847,5,Thundoril,North,Thundoril North,B,Thundoril North
897,Europe,United Kingdom,2023-08-29,9.114,5,Thundoril,North,Thundoril North,B,Thundoril North
898,Europe,United Kingdom,2023-09-05,10.369,5,Thundoril,North,Thundoril North,B,Thundoril North
899,Europe,United Kingdom,2023-09-12,11.613,5,Thundoril,North,Thundoril North,B,Thundoril North
900,Europe,United Kingdom,2023-09-19,12.703,5,Thundoril,North,Thundoril North,B,Thundoril North
901,Europe,United Kingdom,2023-09-26,13.48,5,Thundoril,North,Thundoril North,B,Thundoril North
902,Europe,United Kingdom,2023-10-03,13.998,5,Thundoril,North,Thundoril North,B,Thundoril North
903,Europe,United Kingdom,2023-10-10,14.214,5,Thundoril,North,Thundoril North,B,Thundoril North
904,Europe,United Kingdom,2023-10-17,14.415,5,Thundoril,North,Thundoril North,B,Thundoril North
905,Europe,United Kingdom,2023-10-24,14.667,5,Thundoril,North,Thundoril North,B,Thundoril North
906,Europe,United Kingdom,2023-10-31,14.929,5,Thundoril,North,Thundoril North,B,Thundoril North
907,Europe,United Kingdom,2023-11-07,15.238,5,Thundoril,North,Thundoril North,B,Thundoril North
908,Europe,United Kingdom,2023-11-14,15.452,5,Thundoril,North,Thundoril North,B,Thundoril North
909,Europe,United Kingdom,2023-11-21,15.723,5,Thundoril,North,Thundoril North,B,Thundoril North
910,Europe,United Kingdom,2023-11-28,15.934,5,Thundoril,North,Thundoril North,B,Thundoril North
911,Europe,United Kingdom,2023-12-05,15.922,5,Thundoril,North,Thundoril North,B,Thundoril North
912,Europe,United Kingdom,2023-12-12,15.71,5,Thundoril,North,Thundoril North,B,Thundoril North
913,Europe,United Kingdom,2023-12-19,14.967,5,Thundoril,North,Thundoril North,B,Thundoril North
914,Europe,United Kingdom,2023-12-26,14.165,5,Thundoril,North,Thundoril North,B,Thundoril North
915,Europe,United Kingdom,2024-01-02,13.882,5,Thundoril,North,Thundoril North,B,Thundoril North
916,Europe,United Kingdom,2024-01-09,14.595,5,Thundoril,North,Thundoril North,B,Thundoril North
917,Europe,United Kingdom,2024-01-16,16.093,5,Thundoril,North,Thundoril North,B,Thundoril North
918,Europe,United Kingdom,2024-01-23,17.593,5,Thundoril,North,Thundoril North,B,Thundoril North
919,Europe,United Kingdom,2024-01-30,18.74,5,Thundoril,North,Thundoril North,B,Thundoril North
920,Europe,United Kingdom,2024-02-06,19.688,5,Thundoril,North,Thundoril North,B,Thundoril North
921,Europe,United Kingdom,2024-02-13,20.074,5,Thundoril,North,Thundoril North,B,Thundoril North
922,Europe,United Kingdom,2024-02-20,19.993,5,Thundoril,North,Thundoril North,B,Thundoril North
923,Europe,United Kingdom,2024-02-27,18.903,5,Thundoril,North,Thundoril North,B,Thundoril North
924,Europe,United Kingdom,2024-03-06,17.1,5,Thundoril,North,Thundoril North,B,Thundoril North
925,Europe,United Kingdom,2024-03-13,15.255,5,Thundoril,North,Thundoril North,B,Thundoril North
926,Europe,United Kingdom,2024-03-20,14.131,5,Thundoril,North,Thundoril North,B,Thundoril North
927,Europe,United Kingdom,2024-03-27,13.818,5,Thundoril,North,Thundoril North,B,Thundoril North
928,Europe,United Kingdom,2024-04-03,14.316,5,Thundoril,North,Thundoril North,B,Thundoril North
929,Europe,United Kingdom,2024-04-10,15.329,5,Thundoril,North,Thundoril North,B,Thundoril North
930,Europe,United Kingdom,2024-04-17,16.377,5,Thundoril,North,Thundoril North,B,Thundoril North
931,Europe,United Kingdom,2024-04-24,17.098,5,Thundoril,North,Thundoril North,B,Thundoril North
932,Europe,United Kingdom,2024-05-01,17.365,5,Thundoril,North,Thundoril North,B,Thundoril North
933,Europe,United Kingdom,2024-05-08,16.859,5,Thundoril,North,Thundoril North,B,Thundoril North
934,Europe,United Kingdom,2024-05-15,15.623,5,Thundoril,North,Thundoril North,B,Thundoril North
935,Europe,United Kingdom,2024-05-22,13.865,5,Thundoril,North,Thundoril North,B,Thundoril North
936,Europe,United Kingdom,2024-05-29,11.579,5,Thundoril,North,Thundoril North,B,Thundoril North
937,Europe,United Kingdom,2024-06-05,9.307,5,Thundoril,North,Thundoril North,B,Thundoril North
938,Europe,United Kingdom,2024-06-12,7.447,5,Thundoril,North,Thundoril North,B,Thundoril North
939,Europe,United Kingdom,2024-06-19,6.166,5,Thundoril,North,Thundoril North,B,Thundoril North
940,Europe,United Kingdom,2024-06-26,5.464,5,Thundoril,North,Thundoril North,B,Thundoril North
941,Europe,United Kingdom,2024-07-03,5.297,5,Thundoril,North,Thundoril North,B,Thundoril North
942,Europe,United Kingdom,2024-07-10,5.8,5,Thundoril,North,Thundoril North,B,Thundoril North
943,Europe,United Kingdom,2024-07-17,6.915,5,Thundoril,North,Thundoril North,B,Thundoril North
944,Europe,United Kingdom,2024-07-24,8.611,5,Thundoril,North,Thundoril North,B,Thundoril North
945,Europe,United Kingdom,2024-07-31,9.867,5,Thundoril,North,Thundoril North,B,Thundoril North
946,Europe,United Kingdom,2024-08-07,10.608,5,Thundoril,North,Thundoril North,B,Thundoril North
947,Europe,United Kingdom,2024-08-14,11.15,5,Thundoril,North,Thundoril North,B,Thundoril North
948,Europe,United Kingdom,2024-08-21,11.186,5,Thundoril,North,Thundoril North,B,Thundoril North
949,Europe,United Kingdom,2024-08-28,10.648,5,Thundoril,North,Thundoril North,B,Thundoril North
950,Europe,United Kingdom,2024-09-04,9.611,5,Thundoril,North,Thundoril North,B,Thundoril North
951,Europe,United Kingdom,2024-09-11,8.039,5,Thundoril,North,Thundoril North,B,Thundoril North
952,Europe,United Kingdom,2024-09-18,6.882,5,Thundoril,North,Thundoril North,B,Thundoril North
953,Europe,United Kingdom,2024-09-25,6.185,5,Thundoril,North,Thundoril North,B,Thundoril North
954,Europe,United Kingdom,2024-10-02,5.722,5,Thundoril,North,Thundoril North,B,Thundoril North
955,Europe,United Kingdom,2024-10-09,5.906,5,Thundoril,North,Thundoril North,B,Thundoril North
956,Europe,United Kingdom,2024-10-16,6.596,5,Thundoril,North,Thundoril North,B,Thundoril North
957,Europe,United Kingdom,2024-10-23,7.432,5,Thundoril,North,Thundoril North,B,Thundoril North
958,Europe,United Kingdom,2024-10-30,8.28,5,Thundoril,North,Thundoril North,B,Thundoril North
959,Europe,United Kingdom,2024-11-06,8.958,5,Thundoril,North,Thundoril North,B,Thundoril North
960,Europe,United Kingdom,2024-11-13,9.277,5,Thundoril,North,Thundoril North,B,Thundoril North
961,Europe,United Kingdom,2024-11-20,9.237,5,Thundoril,North,Thundoril North,B,Thundoril North
962,Europe,United Kingdom,2024-11-27,8.75,5,Thundoril,North,Thundoril North,B,Thundoril North
963,Europe,United Kingdom,2024-12-04,7.952,5,Thundoril,North,Thundoril North,B,Thundoril North
964,Europe,United Kingdom,2024-12-11,7.258,5,Thundoril,North,Thundoril North,B,Thundoril North
965,Europe,United Kingdom,2024-12-18,6.829,5,Thundoril,North,Thundoril North,B,Thundoril North
966,Europe,United Kingdom,2024-12-25,7.121,5,Thundoril,North,Thundoril North,B,Thundoril North
967,Europe,United Kingdom,2025-01-01,8.179,5,Thundoril,North,Thundoril North,B,Thundoril North
968,Europe,United Kingdom,2025-01-08,9.349,5,Thundoril,North,Thundoril North,B,Thundoril North
969,Europe,United Kingdom,2025-01-15,10.259,5,Thundoril,North,Thundoril North,B,Thundoril North
970,Europe,United Kingdom,2025-01-22,10.904,5,Thundoril,North,Thundoril North,B,Thundoril North
971,Europe,United Kingdom,2025-01-29,11.072,5,Thundoril,North,Thundoril North,B,Thundoril North
972,Europe,United Kingdom,2025-02-05,11.01,5,Thundoril,North,Thundoril North,B,Thundoril North
973,Europe,United Kingdom,2025-02-12,10.401,5,Thundoril,North,Thundoril North,B,Thundoril North
974,Europe,United Kingdom,2025-02-19,9.393,5,Thundoril,North,Thundoril North,B,Thundoril North
975,Europe,United Kingdom,2025-02-26,8.479,5,Thundoril,North,Thundoril North,B,Thundoril North
976,Europe,United Kingdom,2025-03-05,7.982,5,Thundoril,North,Thundoril North,B,Thundoril North
977,Europe,United Kingdom,2025-03-12,7.952,5,Thundoril,North,Thundoril North,B,Thundoril North
978,Europe,United Kingdom,2025-03-19,8.342,5,Thundoril,North,Thundoril North,B,Thundoril North
979,Europe,United Kingdom,2025-03-26,8.862,5,Thundoril,North,Thundoril North,B,Thundoril North
980,Europe,United Kingdom,2025-04-02,9.319,5,Thundoril,North,Thundoril North,B,Thundoril North
981,Europe,United Kingdom,2025-04-09,9.552,5,Thundoril,North,Thundoril North,B,Thundoril North
982,Europe,United Kingdom,2025-04-16,9.618,5,Thundoril,North,Thundoril North,B,Thundoril North
983,Europe,United Kingdom,2025-04-23,9.487,5,Thundoril,North,Thundoril North,B,Thundoril North
984,Europe,United Kingdom,2025-04-30,8.938,5,Thundoril,North,Thundoril North,B,Thundoril North
985,Europe,United Kingdom,2025-05-07,8.179,5,Thundoril,North,Thundoril North,B,Thundoril North
986,Europe,United Kingdom,2025-05-14,7.292,5,Thundoril,North,Thundoril North,B,Thundoril North
987,Europe,United Kingdom,2025-05-21,6.416,5,Thundoril,North,Thundoril North,B,Thundoril North
988,Europe,United Kingdom,2025-05-28,5.635,5,Thundoril,North,Thundoril North,B,Thundoril North
989,Europe,United Kingdom,2025-06-04,4.892,5,Thundoril,North,Thundoril North,B,Thundoril North
990,Europe,United Kingdom,2025-06-11,4.154,5,Thundoril,North,Thundoril North,B,Thundoril North
991,Europe,United Kingdom,2025-06-18,3.691,5,Thundoril,North,Thundoril North,B,Thundoril North
992,Europe,United Kingdom,2025-06-25,3.185,5,Thundoril,North,Thundoril North,B,Thundoril North
993,Europe,United Kingdom,2025-07-02,2.726,5,Thundoril,North,Thundoril North,B,Thundoril North
994,Europe,United Kingdom,2025-07-09,2.298,5,Thundoril,North,Thundoril North,B,Thundoril North
995,Europe,United Kingdom,2025-07-16,1.936,5,Thundoril,North,Thundoril North,B,Thundoril North
996,Europe,United Kingdom,2025-07-23,1.653,5,Thundoril,North,Thundoril North,B,Thundoril North
997,Europe,United Kingdom,2025-07-30,1.469,5,Thundoril,North,Thundoril North,B,Thundoril North
998,Europe,United Kingdom,2025-08-06,1.291,5,Thundoril,North,Thundoril North,B,Thundoril North
999,Europe,United Kingdom,2025-08-13,1.346,5,Thundoril,North,Thundoril North,B,Thundoril North
1000,Europe,United Kingdom,2025-08-20,1.564,5,Thundoril,North,Thundoril North,B,Thundoril North
1001,Europe,United Kingdom,2025-08-27,1.888,5,Thundoril,North,Thundoril North,B,Thundoril North
1002,Europe,United Kingdom,2025-09-03,2.167,5,Thundoril,North,Thundoril North,B,Thundoril North
1003,Europe,United Kingdom,2025-09-10,2.637,5,Thundoril,North,Thundoril North,B,Thundoril North
1004,Europe,United Kingdom,2025-09-17,3.1,5,Thundoril,North,Thundoril North,B,Thundoril North
1005,Europe,United Kingdom,2025-09-24,3.445,5,Thundoril,North,Thundoril North,B,Thundoril North
1006,Europe,United Kingdom,2025-10-01,3.758,5,Thundoril,North,Thundoril North,B,Thundoril North
1007,Europe,United Kingdom,2025-10-08,4.05,5,Thundoril,North,Thundoril North,B,Thundoril North
1008,Europe,United Kingdom,2025-10-15,4.338,5,Thundoril,North,Thundoril North,B,Thundoril North
1009,Europe,United Kingdom,2025-10-22,4.742,5,Thundoril,North,Thundoril North,B,Thundoril North
1010,Europe,United Kingdom,2025-10-29,4.135,5,Thundoril,North,Thundoril North,B,Thundoril North
1011,Europe,United Kingdom,2025-11-05,3.494,5,Thundoril,North,Thundoril North,B,Thundoril North
1012,Europe,United Kingdom,2025-11-12,2.931,5,Thundoril,North,Thundoril North,B,Thundoril North
1013,Europe,United Kingdom,2025-11-19,2.319,5,Thundoril,North,Thundoril North,B,Thundoril North
1014,Europe,United Kingdom,2025-11-26,1.591,5,Thundoril,North,Thundoril North,B,Thundoril North
1015,Europe,United Kingdom,2025-12-03,0.821,5,Thundoril,North,Thundoril North,B,Thundoril North
1016,Europe,United Kingdom,2025-12-10,0.0,5,Thundoril,North,Thundoril North,B,Thundoril North
1017,Europe,United Kingdom,2025-12-17,0.0,5,Thundoril,North,Thundoril North,B,Thundoril North
1018,Europe,United Kingdom,2025-12-24,0.0,5,Thundoril,North,Thundoril North,B,Thundoril North
1019,Europe,United Kingdom,2025-12-31,0.0,5,Thundoril,North,Thundoril North,B,Thundoril North
1020,Europe,France,2022-02-09,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1021,Europe,France,2022-02-16,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1022,Europe,France,2022-02-23,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1023,Europe,France,2022-03-01,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1024,Europe,France,2022-03-08,0.0,6,Thundoril,South,Thundoril South,B,Thundoril South
1025,Europe,France,2022-03-15,0.095,6,Thundoril,South,Thundoril South,B,Thundoril South
1026,Europe,France,2022-03-22,1.576,6,Thundoril,South,Thundoril South,B,Thundoril South
1027,Europe,France,2022-03-29,5.995,6,Thundoril,South,Thundoril South,B,Thundoril South
1028,Europe,France,2022-04-05,13.236,6,Thundoril,South,Thundoril South,B,Thundoril South
1029,Europe,France,2022-04-12,20.628,6,Thundoril,South,Thundoril South,B,Thundoril South
1030,Europe,France,2022-04-19,26.663,6,Thundoril,South,Thundoril South,B,Thundoril South
1031,Europe,France,2022-04-26,31.296,6,Thundoril,South,Thundoril South,B,Thundoril South
1032,Europe,France,2022-05-03,34.309,6,Thundoril,South,Thundoril South,B,Thundoril South
1033,Europe,France,2022-05-10,35.162,6,Thundoril,South,Thundoril South,B,Thundoril South
1034,Europe,France,2022-05-17,32.534,6,Thundoril,South,Thundoril South,B,Thundoril South
1035,Europe,France,2022-05-24,26.535,6,Thundoril,South,Thundoril South,B,Thundoril South
1036,Europe,France,2022-05-31,20.184,6,Thundoril,South,Thundoril South,B,Thundoril South
1037,Europe,France,2022-06-07,14.881,6,Thundoril,South,Thundoril South,B,Thundoril South
1038,Europe,France,2022-06-14,10.818,6,Thundoril,South,Thundoril South,B,Thundoril South
1039,Europe,France,2022-06-21,8.062,6,Thundoril,South,Thundoril South,B,Thundoril South
1040,Europe,France,2022-06-28,5.973,6,Thundoril,South,Thundoril South,B,Thundoril South
1041,Europe,France,2022-07-05,4.403,6,Thundoril,South,Thundoril South,B,Thundoril South
1042,Europe,France,2022-07-12,3.426,6,Thundoril,South,Thundoril South,B,Thundoril South
1043,Europe,France,2022-07-19,2.593,6,Thundoril,South,Thundoril South,B,Thundoril South
1044,Europe,France,2022-07-26,2.078,6,Thundoril,South,Thundoril South,B,Thundoril South
1045,Europe,France,2022-08-02,1.678,6,Thundoril,South,Thundoril South,B,Thundoril South
1046,Europe,France,2022-08-09,1.479,6,Thundoril,South,Thundoril South,B,Thundoril South
1047,Europe,France,2022-08-16,1.437,6,Thundoril,South,Thundoril South,B,Thundoril South
1048,Europe,France,2022-08-23,1.477,6,Thundoril,South,Thundoril South,B,Thundoril South
1049,Europe,France,2022-08-30,1.457,6,Thundoril,South,Thundoril South,B,Thundoril South
1050,Europe,France,2022-09-06,1.527,6,Thundoril,South,Thundoril South,B,Thundoril South
1051,Europe,France,2022-09-13,1.881,6,Thundoril,South,Thundoril South,B,Thundoril South
1052,Europe,France,2022-09-20,2.659,6,Thundoril,South,Thundoril South,B,Thundoril South
1053,Europe,France,2022-09-27,3.742,6,Thundoril,South,Thundoril South,B,Thundoril South
1054,Europe,France,2022-10-04,4.779,6,Thundoril,South,Thundoril South,B,Thundoril South
1055,Europe,France,2022-10-11,6.044,6,Thundoril,South,Thundoril South,B,Thundoril South
1056,Europe,France,2022-10-18,7.927,6,Thundoril,South,Thundoril South,B,Thundoril South
1057,Europe,France,2022-10-25,11.57,6,Thundoril,South,Thundoril South,B,Thundoril South
1058,Europe,France,2022-11-01,17.971,6,Thundoril,South,Thundoril South,B,Thundoril South
1059,Europe,France,2022-11-08,27.62,6,Thundoril,South,Thundoril South,B,Thundoril South
1060,Europe,France,2022-11-15,38.514,6,Thundoril,South,Thundoril South,B,Thundoril South
1061,Europe,France,2022-11-22,49.657,6,Thundoril,South,Thundoril South,B,Thundoril South
1062,Europe,France,2022-11-29,58.474,6,Thundoril,South,Thundoril South,B,Thundoril South
1063,Europe,France,2022-12-06,65.106,6,Thundoril,South,Thundoril South,B,Thundoril South
1064,Europe,France,2022-12-13,69.567,6,Thundoril,South,Thundoril South,B,Thundoril South
1065,Europe,France,2022-12-20,70.073,6,Thundoril,South,Thundoril South,B,Thundoril South
1066,Europe,France,2022-12-27,66.37,6,Thundoril,South,Thundoril South,B,Thundoril South
1067,Europe,France,2023-01-03,60.685,6,Thundoril,South,Thundoril South,B,Thundoril South
1068,Europe,France,2023-01-10,55.881,6,Thundoril,South,Thundoril South,B,Thundoril South
1069,Europe,France,2023-01-17,53.174,6,Thundoril,South,Thundoril South,B,Thundoril South
1070,Europe,France,2023-01-24,51.96,6,Thundoril,South,Thundoril South,B,Thundoril South
1071,Europe,France,2023-01-31,50.561,6,Thundoril,South,Thundoril South,B,Thundoril South
1072,Europe,France,2023-02-07,49.867,6,Thundoril,South,Thundoril South,B,Thundoril South
1073,Europe,France,2023-02-14,49.365,6,Thundoril,South,Thundoril South,B,Thundoril South
1074,Europe,France,2023-02-21,48.483,6,Thundoril,South,Thundoril South,B,Thundoril South
1075,Europe,France,2023-02-28,45.658,6,Thundoril,South,Thundoril South,B,Thundoril South
1076,Europe,France,2023-03-07,42.517,6,Thundoril,South,Thundoril South,B,Thundoril South
1077,Europe,France,2023-03-14,39.108,6,Thundoril,South,Thundoril South,B,Thundoril South
1078,Europe,France,2023-03-21,36.102,6,Thundoril,South,Thundoril South,B,Thundoril South
1079,Europe,France,2023-03-28,33.372,6,Thundoril,South,Thundoril South,B,Thundoril South
1080,Europe,France,2023-04-04,31.31,6,Thundoril,South,Thundoril South,B,Thundoril South
1081,Europe,France,2023-04-11,30.434,6,Thundoril,South,Thundoril South,B,Thundoril South
1082,Europe,France,2023-04-18,30.027,6,Thundoril,South,Thundoril South,B,Thundoril South
1083,Europe,France,2023-04-25,30.092,6,Thundoril,South,Thundoril South,B,Thundoril South
1084,Europe,France,2023-05-02,30.273,6,Thundoril,South,Thundoril South,B,Thundoril South
1085,Europe,France,2023-05-09,29.685,6,Thundoril,South,Thundoril South,B,Thundoril South
1086,Europe,France,2023-05-16,28.259,6,Thundoril,South,Thundoril South,B,Thundoril South
1087,Europe,France,2023-05-23,26.007,6,Thundoril,South,Thundoril South,B,Thundoril South
1088,Europe,France,2023-05-30,23.027,6,Thundoril,South,Thundoril South,B,Thundoril South
1089,Europe,France,2023-06-06,19.928,6,Thundoril,South,Thundoril South,B,Thundoril South
1090,Europe,France,2023-06-13,16.154,6,Thundoril,South,Thundoril South,B,Thundoril South
1091,Europe,France,2023-06-20,12.518,6,Thundoril,South,Thundoril South,B,Thundoril South
1092,Europe,France,2023-06-27,9.647,6,Thundoril,South,Thundoril South,B,Thundoril South
1093,Europe,France,2023-07-04,7.396,6,Thundoril,South,Thundoril South,B,Thundoril South
1094,Europe,France,2023-07-11,5.632,6,Thundoril,South,Thundoril South,B,Thundoril South
1095,Europe,France,2023-07-18,4.138,6,Thundoril,South,Thundoril South,B,Thundoril South
1096,Europe,France,2023-07-25,3.152,6,Thundoril,South,Thundoril South,B,Thundoril South
1097,Europe,France,2023-08-01,2.898,6,Thundoril,South,Thundoril South,B,Thundoril South
1098,Europe,France,2023-08-08,2.838,6,Thundoril,South,Thundoril South,B,Thundoril South
1099,Europe,France,2023-08-15,3.101,6,Thundoril,South,Thundoril South,B,Thundoril South
1100,Europe,France,2023-08-22,4.268,6,Thundoril,South,Thundoril South,B,Thundoril South
1101,Europe,France,2023-08-29,4.98,6,Thundoril,South,Thundoril South,B,Thundoril South
1102,Europe,France,2023-09-05,5.849,6,Thundoril,South,Thundoril South,B,Thundoril South
1103,Europe,France,2023-09-12,6.552,6,Thundoril,South,Thundoril South,B,Thundoril South
1104,Europe,France,2023-09-19,6.875,6,Thundoril,South,Thundoril South,B,Thundoril South
1105,Europe,France,2023-09-26,6.983,6,Thundoril,South,Thundoril South,B,Thundoril South
1106,Europe,France,2023-10-03,6.813,6,Thundoril,South,Thundoril South,B,Thundoril South
1107,Europe,France,2023-10-10,5.69,6,Thundoril,South,Thundoril South,B,Thundoril South
1108,Europe,France,2023-10-17,5.051,6,Thundoril,South,Thundoril South,B,Thundoril South
1109,Europe,France,2023-10-24,4.366,6,Thundoril,South,Thundoril South,B,Thundoril South
1110,Europe,France,2023-10-31,3.791,6,Thundoril,South,Thundoril South,B,Thundoril South
1111,Europe,France,2023-11-07,3.406,6,Thundoril,South,Thundoril South,B,Thundoril South
1112,Europe,France,2023-11-14,3.19,6,Thundoril,South,Thundoril South,B,Thundoril South
1113,Europe,France,2023-11-21,3.28,6,Thundoril,South,Thundoril South,B,Thundoril South
1114,Europe,France,2023-11-28,3.862,6,Thundoril,South,Thundoril South,B,Thundoril South
1115,Europe,France,2023-12-05,4.843,6,Thundoril,South,Thundoril South,B,Thundoril South
1116,Europe,France,2023-12-12,6.444,6,Thundoril,South,Thundoril South,B,Thundoril South
1117,Europe,France,2023-12-19,8.336,6,Thundoril,South,Thundoril South,B,Thundoril South
1118,Europe,France,2023-12-26,10.425,6,Thundoril,South,Thundoril South,B,Thundoril South
1119,Europe,France,2024-01-02,12.816,6,Thundoril,South,Thundoril South,B,Thundoril South
1120,Europe,France,2024-01-09,15.396,6,Thundoril,South,Thundoril South,B,Thundoril South
1121,Europe,France,2024-01-16,17.706,6,Thundoril,South,Thundoril South,B,Thundoril South
1122,Europe,France,2024-01-23,20.003,6,Thundoril,South,Thundoril South,B,Thundoril South
1123,Europe,France,2024-01-30,22.28,6,Thundoril,South,Thundoril South,B,Thundoril South
1124,Europe,France,2024-02-06,24.408,6,Thundoril,South,Thundoril South,B,Thundoril South
1125,Europe,France,2024-02-13,26.245,6,Thundoril,South,Thundoril South,B,Thundoril South
1126,Europe,France,2024-02-20,27.196,6,Thundoril,South,Thundoril South,B,Thundoril South
1127,Europe,France,2024-02-27,26.858,6,Thundoril,South,Thundoril South,B,Thundoril South
1128,Europe,France,2024-03-06,25.962,6,Thundoril,South,Thundoril South,B,Thundoril South
1129,Europe,France,2024-03-13,24.11,6,Thundoril,South,Thundoril South,B,Thundoril South
1130,Europe,France,2024-03-20,21.588,6,Thundoril,South,Thundoril South,B,Thundoril South
1131,Europe,France,2024-03-27,18.783,6,Thundoril,South,Thundoril South,B,Thundoril South
1132,Europe,France,2024-04-03,16.159,6,Thundoril,South,Thundoril South,B,Thundoril South
1133,Europe,France,2024-04-10,14.043,6,Thundoril,South,Thundoril South,B,Thundoril South
1134,Europe,France,2024-04-17,12.984,6,Thundoril,South,Thundoril South,B,Thundoril South
1135,Europe,France,2024-04-24,12.531,6,Thundoril,South,Thundoril South,B,Thundoril South
1136,Europe,France,2024-05-01,12.635,6,Thundoril,South,Thundoril South,B,Thundoril South
1137,Europe,France,2024-05-08,12.54,6,Thundoril,South,Thundoril South,B,Thundoril South
1138,Europe,France,2024-05-15,12.29,6,Thundoril,South,Thundoril South,B,Thundoril South
1139,Europe,France,2024-05-22,11.55,6,Thundoril,South,Thundoril South,B,Thundoril South
1140,Europe,France,2024-05-29,10.471,6,Thundoril,South,Thundoril South,B,Thundoril South
1141,Europe,France,2024-06-05,9.315,6,Thundoril,South,Thundoril South,B,Thundoril South
1142,Europe,France,2024-06-12,7.874,6,Thundoril,South,Thundoril South,B,Thundoril South
1143,Europe,France,2024-06-19,6.543,6,Thundoril,South,Thundoril South,B,Thundoril South
1144,Europe,France,2024-06-26,5.531,6,Thundoril,South,Thundoril South,B,Thundoril South
1145,Europe,France,2024-07-03,4.757,6,Thundoril,South,Thundoril South,B,Thundoril South
1146,Europe,France,2024-07-10,4.664,6,Thundoril,South,Thundoril South,B,Thundoril South
1147,Europe,France,2024-07-17,5.294,6,Thundoril,South,Thundoril South,B,Thundoril South
1148,Europe,France,2024-07-24,6.183,6,Thundoril,South,Thundoril South,B,Thundoril South
1149,Europe,France,2024-07-31,6.979,6,Thundoril,South,Thundoril South,B,Thundoril South
1150,Europe,France,2024-08-07,7.562,6,Thundoril,South,Thundoril South,B,Thundoril South
1151,Europe,France,2024-08-14,8.064,6,Thundoril,South,Thundoril South,B,Thundoril South
1152,Europe,France,2024-08-21,8.393,6,Thundoril,South,Thundoril South,B,Thundoril South
1153,Europe,France,2024-08-28,8.157,6,Thundoril,South,Thundoril South,B,Thundoril South
1154,Europe,France,2024-09-04,7.531,6,Thundoril,South,Thundoril South,B,Thundoril South
1155,Europe,France,2024-09-11,6.497,6,Thundoril,South,Thundoril South,B,Thundoril South
1156,Europe,France,2024-09-18,5.624,6,Thundoril,South,Thundoril South,B,Thundoril South
1157,Europe,France,2024-09-25,4.934,6,Thundoril,South,Thundoril South,B,Thundoril South
1158,Europe,France,2024-10-02,4.268,6,Thundoril,South,Thundoril South,B,Thundoril South
1159,Europe,France,2024-10-09,4.05,6,Thundoril,South,Thundoril South,B,Thundoril South
1160,Europe,France,2024-10-16,4.264,6,Thundoril,South,Thundoril South,B,Thundoril South
1161,Europe,France,2024-10-23,4.75,6,Thundoril,South,Thundoril South,B,Thundoril South
1162,Europe,France,2024-10-30,5.263,6,Thundoril,South,Thundoril South,B,Thundoril South
1163,Europe,France,2024-11-06,5.8,6,Thundoril,South,Thundoril South,B,Thundoril South
1164,Europe,France,2024-11-13,6.198,6,Thundoril,South,Thundoril South,B,Thundoril South
1165,Europe,France,2024-11-20,6.755,6,Thundoril,South,Thundoril South,B,Thundoril South
1166,Europe,France,2024-11-27,7.067,6,Thundoril,South,Thundoril South,B,Thundoril South
